id,key_signature,chord_progressions,pitch_min,pitch_max,num_measures,bpm,time_signature,sample_rhythm,min_velocity,max_velocity,instruments
AP_E01_03450,B minor,"['D', 'B', 'A', 'F#', 'D', 'B.D', 'B', 'E', 'A', 'F#', 'E', 'D', 'D', 'B.D', 'B', 'B', 'A', 'B', 'D', 'B', 'A.B', 'A', 'B.D', 'B', 'E', 'A', 'F#', 'E', 'D', 'B', 'B.D', 'D', 'B']",66,81,2,120.0,30/8,"[0.25, Fraction(13, 3), Fraction(1, 3), Fraction(2, 3), 0.25, 2.5, 0.25, 1.5, 0.25, 0.5, 0.25, 1.75, Fraction(2, 3), 0.25, 0.25, 0.75, 0.25, 0.25, 0.5, Fraction(5, 3), 0.25, 0.75, 0.25, 4.75, Fraction(1, 3), Fraction(1, 3), Fraction(5, 3), 0.25, 1.0]",61,127,['AP_E01_03450']
AP_E01_00064,G# minor,"['B-', 'C#', 'C#', 'B-.C#', 'B-', 'B-.C#', 'C#', 'E-', 'E-', 'G#', 'C#', 'B-.C#', 'B-', 'G#', 'F', 'E-.F', 'E-', 'F#', 'E-', 'G#']",63,75,1,54.0,30/8,"[0.25, 2.25, 0.25, 0.25, 0.25, 0.5, 3.0, 0.25, 0.5, 0.25, 1.0, 0.5, 1.5, Fraction(1, 3), 0.5, Fraction(7, 3), Fraction(4, 3)]",61,117,[]
AP_E01_03270,A- major,"['B-', 'E-', 'B-.E-', 'B-', 'C', 'B-', 'E-', 'B-.C.E-', 'B-.C', 'B-', 'E-', 'G#', 'F.G#', 'F', 'E-', 'E-.G#', 'G#', 'G#', 'B-', 'E-.B-', 'E-', 'G#', 'F', 'E-.F', 'E-', 'C', 'B-']",58,70,2,120.0,60/8,"[Fraction(14, 3), 0.5, Fraction(4, 3), 0.5, 8.25, 0.5, 0.5, 0.5, Fraction(1, 3), Fraction(11, 3), Fraction(1, 3), 6.75, 1.25, 0.25, Fraction(1, 3), 1.5, 5.0, 3.0, 7.75, Fraction(1, 3), 0.5]",78,110,['AP_E01_03270']
AP_E01_03535,A major,"['E', 'A', 'A', 'A', 'B', 'B.C#', 'C#', 'B', 'B.E', 'E', 'E', 'B', 'A.B', 'A']",40,64,2,120.0,60/8,"[Fraction(1, 3), 8.0, 4.0, 4.25, 4.0, 4.25, 5.5, 2.5, 4.25, 4.0]",82,106,['Steinway Grand Piano']
AP_E02_04891,A major,"['B.D', 'B', 'B.E', 'E', 'E', 'A', 'F#.A', 'F#', 'E.F#', 'E', 'B', 'B', 'E', 'E.F#', 'E', 'A', 'B.C#', 'B', 'B.C#', 'C#', 'B', 'A', 'B.C#']",71,85,5,120.0,10/8,"[Fraction(1, 3), 1.75, 3.0, 0.5, Fraction(1, 3), 0.25, Fraction(2, 3), Fraction(10, 3), 1.25, 0.5, 0.25, Fraction(5, 3), 1.5, 0.25, 1.5, 3.25, Fraction(1, 6), 0.25, 0.25, 0.25]",77,111,['Steinway Grand Piano']
AP_E01_02228,G minor,"['A', 'A', 'G', 'D.G', 'D', 'D', 'D', 'G', 'G', 'G', 'D.G', 'D']",50,57,2,120.0,60/8,"[7.75, 4.0, 4.0, 4.0, 4.0, 6.5, 1.25, 3.75, 4.0]",55,55,['Steinway Piano 2']
AP_E01_03114,A major,"['F#', 'E', 'A', 'F#', 'E', 'A', 'F#.A', 'F#', 'E.F#', 'E', 'A', 'B', 'E', 'C#', 'F#', 'E', 'C#', 'E', 'F#', 'E', 'C#', 'B.C#', 'B', 'B', 'C#', 'E', 'C#', 'F#', 'E', 'A', 'B', 'F#', 'F#', 'E.F#', 'E', 'C#.F#', 'B', 'C#', 'B', 'E', 'C#', 'B', 'B.C#', 'C#', 'B', 'B.E', 'E', 'E']",59,71,5,120.0,18/8,"[1.5, 1.25, 2.0, 0.5, 0.25, 2.0, 0.25, 1.0, 0.5, 0.25, 1.0, Fraction(2, 3), 0.75, 2.0, 0.5, Fraction(1, 3), Fraction(4, 3), 0.75, 0.25, Fraction(1, 3), 1.0, Fraction(4, 3), 2.0, Fraction(1, 3), Fraction(7, 3), 0.25, 1.0, 0.25, 0.5, 1.0, Fraction(1, 3), 1.25, 1.0, 0.5, 0.25, 0.5, 1.25, 0.5, Fraction(2, 3), 0.25, 0.75, 0.5]",46,46,['Steinway Grand Piano']
AP_E01_03970,B minor,"['F#', 'F#', 'E.F#', 'E', 'C#', 'B', 'E', 'E', 'E', 'E', 'B']",47,54,2,120.0,60/8,"[Fraction(26, 3), 4.25, 4.0, Fraction(13, 3), Fraction(13, 3), Fraction(13, 3), Fraction(25, 6), 4.0, 4.25]",66,66,['Steinway Grand Piano']
AP_E04_01996,A major,"['E', 'E', 'C#', 'B', 'A', 'C#', 'A', 'A', 'B', 'B.E', 'E', 'C#', 'B', 'E', 'E', 'F#', 'E', 'E', 'F#', 'C#', 'C#', 'E', 'F#', 'C#.F#', 'C#', 'C#', 'E', 'F#', 'C#', 'C#']",57,66,10,120.0,4/4,"[3.75, 2.0, Fraction(4, 3), Fraction(2, 3), 2.0, 0.25, 1.75, 0.25, 2.0, Fraction(5, 3), Fraction(4, 3), Fraction(2, 3), 1.5, 0.5, 2.0, 1.5, 0.5, 1.75, Fraction(4, 3), Fraction(2, 3), 1.75, 0.25, Fraction(4, 3), Fraction(1, 6), 1.75, 0.25, 1.25, 0.75]",66,66,['Steinway Grand Piano']
AP_E01_03150,E- minor,"['E-', 'E-', 'F', 'G#', 'F', 'B-', 'E-', 'E-', 'F']",51,58,2,100.0,60/8,"[6.0, Fraction(10, 3), 3.25, 3.0, 3.75, 6.5, Fraction(1, 3), 3.0, Fraction(11, 3)]",70,70,[]
AP_E01_02474,E minor,"['E', 'A', 'F#', 'E', 'C#.E', 'C#', 'B', 'F#', 'A', 'F#', 'E', 'E', 'A', 'F#', 'E', 'B', 'C#', 'B.C#', 'B', 'E', 'E', 'E']",59,69,3,120.0,30/8,"[Fraction(16, 3), Fraction(1, 3), 0.75, 0.25, 3.5, 2.25, 0.75, 0.25, 1.0, Fraction(1, 3), 0.25, 0.75, 0.25, 5.75, 1.0, Fraction(10, 3), 2.0, Fraction(1, 3), 1.0, 5.0]",51,51,['Steinway Grand Piano']
AP_E01_02447,G# minor,"['G#', 'C#', 'G#', 'B-', 'B-', 'E-', 'E-', 'E-', 'B-', 'G#.B-', 'G#', 'G#.B-', 'B-', 'G#', 'B-', 'E-', 'C#.E-', 'C#', 'C#', 'B-.C#', 'B-', 'B-.C#', 'C#', 'E-', 'B-', 'G#', 'B-']",68,75,3,120.0,30/8,"[3.5, 0.25, 3.0, 0.5, 3.5, 4.0, 1.5, 0.25, Fraction(8, 3), 0.5, 0.25, 2.5, 1.0, Fraction(11, 3), 1.75, 1.5, 0.5, 1.25, 0.25, 0.75, Fraction(1, 3), 0.25]",69,73,['Steinway Piano 2']
AP_E01_02720,A major,"['B', 'E', 'C#.E', 'C#', 'B', 'B.C#', 'C#', 'F#', 'E', 'F#', 'A', 'A', 'F#', 'E', 'B.C#', 'B', 'B.C#', 'C#', 'B', 'E']",59,76,2,120.0,60/8,"[3.25, Fraction(1, 3), Fraction(8, 3), 2.0, Fraction(22, 3), 0.25, Fraction(1, 3), Fraction(1, 3), 3.25, 1.5, 0.25, 3.5, 2.0, Fraction(1, 3), Fraction(4, 3), Fraction(1, 3), 13.0]",86,86,['Steinway Grand Piano']
AP_E01_06947,A major,"['A', 'D', 'B.D', 'B', 'A', 'D', 'E', 'B.E', 'B', 'A', 'D', 'B', 'A', 'B', 'B.C#', 'C#', 'B', 'E', 'F#', 'D', 'B', 'A', 'B', 'C#', 'B', 'E', 'D']",69,78,2,120.0,60/8,"[7.5, 0.25, 0.25, 1.0, 0.25, 2.75, 0.5, 3.25, 0.25, 4.75, 3.5, 0.5, 0.25, 1.5, 1.0, 8.25, 0.25, 0.25, 1.0, 2.75, 0.25, 0.75, 0.25, 3.5, 1.5]",92,127,['Classic Electric Piano']
AP_E01_02956,B major,"['F#', 'E.F#', 'E', 'F#', 'B', 'C#', 'B', 'C#', 'F#', 'B', 'C#']",52,61,2,120.0,30/8,"[4.5, 0.25, 1.0, 2.5, 2.0, 0.75, 1.75, 1.0, 5.75, 2.25, Fraction(1, 3)]",50,50,['Steinway Grand Piano']
AP_E04_01989,A major,"['C#', 'E', 'A', 'A', 'B', 'B', 'A', 'B', 'B', 'A', 'B', 'B', 'E', 'E.F#', 'F#', 'B', 'B', 'A', 'B', 'B']",57,66,7,120.0,4/4,"[1.75, 0.25, 2.0, 2.0, 1.75, 1.25, Fraction(4, 3), Fraction(4, 3), Fraction(1, 3), 2.25, 1.25, 0.5, 1.75, 1.25, Fraction(1, 3), 0.75, 2.0, 1.0, 0.5]",59,59,['Steinway Grand Piano']
AP_E01_03773,A minor,"['D', 'B', 'E', 'A', 'E', 'A', 'E', 'D', 'B.D', 'B']",52,64,2,120.0,30/8,"[3.25, 3.0, 2.75, 3.0, 2.75, 5.75, 2.75, 5.0, 1.0]",48,49,['Steinway Grand Piano']
AP_E04_01995,A major,"['E', 'B', 'B', 'A', 'B', 'F#', 'E', 'E', 'E', 'B', 'B', 'A', 'B', 'B', 'C#', 'B', 'B', 'B.C#', 'C#', 'C#.E', 'E', 'A', 'A', 'A.C#', 'C#', 'A', 'A', 'C#', 'B', 'B']",57,66,10,120.0,4/4,"[2.0, 1.75, 0.25, 1.5, 1.5, 2.0, 1.5, 0.25, 2.0, 1.5, 0.5, 2.0, 1.5, 0.5, 3.0, 0.25, 0.75, 2.0, 1.25, 0.25, 2.75, Fraction(1, 3), 1.0, 1.0, 1.75, 1.0, Fraction(2, 3)]",64,64,['Steinway Grand Piano']
AP_E01_03323,E- minor,"['G#', 'F', 'E-', 'E-', 'E-', 'F.B-', 'F', 'F', 'F', 'E-.F', 'E-', 'B-', 'B-.E-', 'E-', 'E-', 'E-', 'E-']",46,58,3,120.0,18/8,"[Fraction(1, 3), 2.0, 2.25, Fraction(1, 3), 2.0, 2.0, 2.5, 2.5, 2.0, Fraction(4, 3), Fraction(1, 3), Fraction(7, 6), 2.25]",114,114,['Steinway Grand Piano']
AP_E01_03683,E minor,"['B', 'A.A', 'A', 'A', 'E.A', 'E', 'B', 'E', 'E', 'B', 'E']",45,64,2,120.0,60/8,"[5.0, 0.25, 4.75, 9.75, Fraction(2, 3), 4.75, 4.75, 9.0, 4.75, 5.0]",67,96,['Steinway Grand Piano']
AP_E01_05123,A major,"['E', 'E', 'B.C#.E', 'B.C#', 'B', 'B.E', 'E', 'E', 'B.C#', 'B', 'B.E', 'E', 'F#', 'F#', 'E.F#', 'E.F#', 'E', 'B', 'E', 'E']",40,66,4,120.0,18/8,"[Fraction(8, 3), Fraction(11, 3), Fraction(2, 3), Fraction(1, 3), 1.75, 0.25, 0.5, 4.0, Fraction(7, 3), 2.0, 0.25, 2.25, 4.0, 2.0, 0.75, 0.5]",72,72,['Steinway Grand Piano']
AP_E01_02412,E- minor,"['B-', 'G#', 'E-', 'E-']",51,58,2,120.0,18/8,"[5.0, 3.0, 0.75, Fraction(55, 12)]",61,61,['Steinway Piano 2']
AP_E01_02649,B minor,"['F#', 'E', 'F#', 'B', 'F#', 'E', 'F#', 'B', 'B.C#', 'C#', 'B', 'F#', 'F#', 'E', 'B.C#.E', 'B.C#', 'B', 'E', 'B.C#', 'B', 'F#']",47,61,2,120.0,60/8,"[5.0, 3.25, 1.75, 3.5, 1.75, Fraction(10, 3), 1.75, Fraction(10, 3), 1.75, 3.0, 1.5, 0.25, 7.5, Fraction(1, 3), 1.75, 3.0, 0.25, Fraction(4, 3), 5.0]",57,57,['Classic Electric Piano']
AP_E01_02591,E major,"['A', 'F#', 'E', 'F#', 'G#', 'F#', 'E', 'A', 'F#', 'B.C#', 'B', 'C#', 'F#', 'A', 'B', 'A', 'F#', 'E', 'F#', 'G#', 'F#', 'E', 'E', 'F#', 'E', 'F#', 'G#', 'F#', 'E']",76,85,2,120.0,60/8,"[0.25, 2.75, 0.25, 0.25, 1.25, 0.25, 3.0, 0.25, 0.5, 0.25, 7.5, 0.5, 0.5, 3.0, 1.75, 2.0, 0.25, 0.25, 0.25, 1.0, 0.25, 0.75, 5.75, 0.25, 0.25, 0.25, 1.25, 0.25, 7.75]",61,82,['Steinway Grand Piano']
AP_E01_03986,E major,"['C#', 'B', 'B', 'B.B', 'B', 'B', 'A.B', 'A', 'F#']",47,61,2,120.0,60/8,"[Fraction(25, 3), 8.0, Fraction(25, 3), 5.25, Fraction(41, 12), Fraction(13, 3), 4.25]",72,72,['Steinway Grand Piano']
AP_E01_02902,D major,"['A', 'D', 'B', 'F#.A', 'E', 'A', 'F#', 'A', 'F#', 'A', 'F#', 'E.F#', 'E']",64,74,3,131.74,18/8,"[Fraction(22, 3), Fraction(1, 3), 1.0, 0.25, 2.75, Fraction(1, 3), 3.75, 0.25, 2.5, 0.75, 0.5, 1.25]",60,60,['Steinway Grand Piano']
AP_E05_04866,E major,"['A', 'E', 'F#', 'C#', 'B']",59,69,1,120.0,60/8,"[0.5, 2.5, Fraction(1, 3), Fraction(5, 3), 17.25]",76,99,['Steinway Grand Piano']
AP_E01_07045,E major,"['G#', 'F#', 'E', 'C#.E', 'C#', 'C#.E', 'F#', 'F#', 'F#', 'B', 'G#.B', 'G#', 'F#', 'E.F#', 'E', 'E.G#', 'G#', 'G#.B', 'B', 'E', 'E', 'E.F#', 'F#', 'C#', 'G#', 'F#', 'G#', 'C#', 'B.C#', 'B', 'B', 'C#', 'F#.G#', 'G#']",61,73,5,120.0,12/8,"[0.25, 0.75, Fraction(1, 3), Fraction(1, 3), 1.0, 1.5, 1.75, Fraction(1, 3), 1.75, Fraction(2, 3), 1.25, 1.0, 0.5, Fraction(1, 3), 0.25, Fraction(1, 3), 0.25, 0.25, 2.0, 1.0, 0.25, Fraction(2, 3), Fraction(5, 12), Fraction(17, 3), Fraction(1, 3), Fraction(1, 3), 0.25]",78,78,['Classic Electric Piano']
AP_E01_03565,E minor,"['A', 'A', 'A.C#', 'C#', 'B', 'C#', 'B.C#', 'B', 'A', 'B', 'A', 'B', 'F#', 'E', 'F#', 'E', 'A', 'A', 'B', 'B', 'B', 'E']",64,76,2,120.0,60/8,"[Fraction(2, 3), 0.5, Fraction(22, 3), 0.25, 1.0, 0.25, 3.75, 0.5, 4.0, 3.25, 0.75, 0.5, 3.75, Fraction(1, 3), 3.25, Fraction(2, 3), 8.25, 1.0, 3.25]",64,64,['Steinway Grand Piano']
AP_E01_03129,A minor,"['D', 'D', 'D', 'D', 'E', 'B', 'A.B', 'A', 'E', 'E', 'E', 'E', 'E', 'E', 'D.E', 'D', 'E', 'E', 'E', 'D.E', 'D', 'E', 'E', 'G', 'E', 'D', 'D', 'D', 'D', 'D']",57,67,8,120.0,12/8,"[2.75, 2.5, 0.25, 1.5, 0.75, 1.0, 1.75, 0.5, 1.25, 3.25, 0.75, 1.75, 1.75, 0.25, 0.5, 1.0, 1.0, 1.75, 0.25, 0.75, 1.5, 0.5, 1.5, 1.0, 1.5, 3.0, 2.25, 0.5, 2.25]",64,70,[]
AP_E01_03303,A- major,"['G#', 'F', 'E-', 'F', 'C', 'B-.C', 'B-', 'C', 'B-', 'E-', 'E-', 'G#', 'E-.G#', 'E-', 'E-.F', 'F', 'B-', 'G#', 'C', 'E-', 'G#', 'F.G#', 'F']",58,75,3,120.0,30/8,"[0.25, 3.75, 2.25, 0.25, Fraction(4, 3), 1.0, Fraction(1, 3), 3.0, 2.75, Fraction(1, 3), Fraction(1, 3), 2.5, 0.25, 6.5, 2.25, 1.25, 0.25, 6.25, 1.25]",86,116,['AP_E01_03303']
AP_E01_02556,F# minor,"['G#', 'F#', 'G#', 'F#', 'B', 'F#', 'B', 'F#', 'F#.B', 'B', 'C#', 'F#', 'G#', 'F#.G#', 'F#', 'G#', 'F#', 'C#', 'F#', 'B', 'C#', 'F#', 'C#', 'C#', 'F#', 'B', 'B-', 'G#', 'G#', 'F#.G#', 'F#.G#', 'F#', 'B', 'C#', 'G#', 'F#', 'G#', 'F#', 'F#', 'E-', 'C#', 'G#', 'C#', 'E-', 'C#', 'E-', 'C#']",56,73,4,120.0,18/8,"[0.5, 0.25, 0.5, 1.0, Fraction(7, 3), 0.25, 2.25, 0.25, Fraction(2, 3), Fraction(2, 3), 1.0, 0.5, 0.25, 1.5, Fraction(2, 3), 1.0, 0.75, Fraction(1, 3), 1.5, 0.25, Fraction(1, 3), 1.0, Fraction(2, 3), 0.5, 1.25, Fraction(2, 3), 1.0, 0.5, 0.5, 0.5, 0.25, 0.25, 0.75, Fraction(1, 3), 0.25, 1.0, Fraction(1, 3), Fraction(7, 3), 1.0, 1.0, 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(2, 3)]",55,61,['Steinway Grand Piano']
AP_E01_03031,A minor,"['E', 'A', 'B', 'D', 'G', 'E', 'E', 'D', 'D.E', 'E', 'B', 'A']",57,71,2,120.0,18/8,"[Fraction(7, 3), 2.0, Fraction(2, 3), 2.25, 0.25, 1.5, 1.0, 3.5, 0.75, 2.5, Fraction(1, 3)]",56,83,['Steinway Grand Piano']
AP_E01_02244,D minor,"['E', 'D', 'D.D', 'D', 'D', 'D', 'C', 'A']",50,64,2,120.0,60/8,"[Fraction(26, 3), Fraction(23, 3), 7.5, 6.25, 1.75, 3.75, 3.25]",55,55,['Steinway Piano 2']
AP_E01_02525,F# major,"['F#', 'G#', 'E-', 'C#.E-', 'C#', 'E-', 'C#', 'G#', 'G#', 'C#', 'E-', 'C#', 'E-', 'F#', 'F#']",56,68,3,120.0,12/8,"[1.5, 0.5, Fraction(2, 3), 0.5, 2.25, 0.25, 0.25, 0.25, 2.0, 0.25, 1.0, Fraction(1, 3), Fraction(4, 3), Fraction(17, 12)]",55,55,['Steinway Grand Piano']
AP_E01_05133,E minor,"['B', 'B', 'B', 'A.B', 'A', 'B', 'B', 'E', 'B', 'B', 'B', 'B', 'B', 'E.B', 'E', 'E', 'A', 'A', 'A.A', 'A', 'B', 'B', 'D', 'B.D', 'B', 'E', 'A', 'A', 'A', 'A', 'A.B', 'B', 'B']",40,64,7,120.0,18/8,"[Fraction(1, 3), Fraction(7, 3), 2.25, 2.25, 2.0, Fraction(1, 3), Fraction(13, 3), Fraction(1, 3), 2.25, 1.75, Fraction(31, 12), 4.75, Fraction(5, 3), Fraction(2, 3), Fraction(7, 3), Fraction(7, 3), Fraction(7, 3), Fraction(4, 3), 1.0, Fraction(7, 3), 2.25, 2.5, 1.0, 3.75, Fraction(14, 3), 0.75, 1.25]",38,43,['Steinway Grand Piano']
AP_E01_03555,A major,"['A', 'A', 'B', 'B.C#', 'C#', 'B', 'E', 'E', 'B.E', 'B', 'A']",57,64,2,120.0,60/8,"[8.5, 4.0, 4.0, Fraction(11, 3), 4.0, 5.75, Fraction(31, 12), 4.0, 4.25]",69,69,['Steinway Grand Piano']
AP_E01_02990,D minor,"['G', 'E', 'E-', 'E', 'G', 'E', 'D', 'D.G', 'G', 'D', 'G', 'E.G', 'E', 'A.B', 'A', 'B', 'A.B', 'A', 'D', 'E', 'G', 'E']",74,83,2,120.0,18/8,"[0.25, 0.75, 0.25, 0.25, 0.5, Fraction(1, 3), 2.0, 1.0, 0.25, Fraction(1, 3), 1.25, Fraction(1, 3), 0.25, 0.25, 0.5, 1.0, 0.25, 0.75, 0.75]",47,80,['Steinway Grand Piano']
AP_E01_03176,C# major,"['G#', 'E-', 'F', 'B-', 'G#', 'F', 'F']",51,58,2,100.0,60/8,"[6.75, 3.0, 3.5, Fraction(19, 3), 6.75, Fraction(7, 3), Fraction(2, 3)]",70,70,[]
AP_E01_02843,E- minor,"['B-', 'G#', 'C', 'C', 'B-', 'G#', 'G#', 'B-', 'E-', 'E-', 'F', 'E-', 'E-', 'B-', 'G#.B-', 'G#', 'G#.B-', 'B-', 'B-', 'E-', 'E-', 'E-', 'E-', 'G#', 'F', 'E-.F', 'E-', 'E-', 'E-.F', 'F', 'F', 'G#', 'G#', 'B-', 'F', 'B-', 'B-', 'C', 'E-', 'E-', 'E-']",56,70,14,120.0,4/4,"[3.0, 0.25, 0.5, 0.75, 0.25, 3.0, 0.25, 2.0, 1.5, 2.0, 1.5, 0.25, 0.25, 0.5, 0.25, 3.25, 1.75, 2.25, Fraction(1, 3), 0.25, 1.75, Fraction(4, 3), Fraction(5, 12), Fraction(8, 3), 1.5, 0.5, 3.5, 3.75, 0.25, 1.75, 2.0, Fraction(4, 3), Fraction(1, 3), 0.75, 4.0, 0.5]",52,59,['Steinway Grand Piano']
AP_E01_03824,A major,"['A', 'B', 'F#.B', 'F#', 'E', 'B.E', 'B', 'B.E', 'E', 'E', 'E.F#', 'E', 'G', 'A', 'A', 'A', 'F#', 'E', 'E.A', 'A', 'A', 'F#', 'E.F#', 'E', 'A', 'A', 'A', 'A.D', 'D', 'B.D', 'B', 'A', 'E', 'B', 'E', 'A', 'A', 'A', 'B', 'B', 'B.D', 'D', 'B', 'A', 'B', 'F#', 'E', 'B.E', 'E', 'A', 'A', 'A', 'B', 'D', 'B', 'E', 'F#', 'B.F#', 'B', 'A.B', 'A', 'D', 'A']",59,78,7,100.0,12/8,"[1.5, Fraction(1, 3), 2.0, Fraction(2, 3), 0.75, 1.0, Fraction(1, 3), Fraction(1, 3), Fraction(8, 3), Fraction(2, 3), 1.5, 1.0, 0.25, Fraction(2, 3), Fraction(4, 3), 0.25, Fraction(1, 3), 0.25, 0.25, 0.75, Fraction(5, 3), 0.5, 0.25, 1.5, 0.25, 0.75, 1.25, 0.25, 0.75, Fraction(2, 3), Fraction(5, 6), 0.25, 0.75, 1.5, 0.25, 0.5, 1.5, 0.25, 0.75, Fraction(4, 3), Fraction(1, 3), 0.75, 1.5, 0.25, 0.75, 1.0, 0.25, 1.5, 0.25, 0.75, 1.0]",70,70,[]
AP_E01_02491,F# major,"['B-', 'E-', 'C#', 'C#.E-', 'E-', 'B-', 'G#', 'G#', 'B-', 'B-', 'C#', 'C#', 'C#', 'C#', 'C#', 'C#', 'E-', 'C#', 'C#', 'C#', 'E-', 'G#', 'G#', 'B-', 'C#', 'B-.C#', 'B-', 'G#', 'G#', 'B-', 'C#', 'B-', 'G#', 'B-', 'B-', 'C#', 'B-', 'G#', 'C#', 'E-', 'G#', 'G#.B-', 'B-', 'F']",53,63,8,120.0,12/8,"[3.0, 2.75, 1.5, 1.0, 1.75, 1.0, 0.5, Fraction(1, 3), 1.0, 2.0, 0.75, 1.0, 1.25, 0.75, 0.25, 1.0, 1.75, 0.75, 0.25, 1.25, 1.0, 1.75, Fraction(5, 3), 1.0, 0.5, Fraction(1, 12), 1.0, 1.75, 1.0, 1.75, 0.25, 0.75, 1.75, 1.0, 1.75, 0.5, Fraction(1, 3), 1.5, Fraction(2, 3), 0.25]",62,62,['Steinway Grand Piano']
AP_E01_03244,E- minor,"['F', 'F', 'E-', 'E-.E-', 'E-', 'E-', 'E-', 'E-', 'E-', 'E-', 'E-', 'E-', 'B-', 'B-', 'B-', 'F', 'F', 'E-', 'E-', 'C']",0,51,13,120.0,4/4,"[4.0, 0.75, 0.25, Fraction(7, 3), 3.0, Fraction(2, 3), 4.0, Fraction(8, 3), 2.0, 4.0, 1.5, 1.5, 4.0, 2.75, 4.0, 1.0, 2.75, 2.75, 0.0]",1,78,['Classic Electric Piano']
AP_E04_01968,E major,"['E', 'B', 'B', 'B', 'B', 'B', 'F#', 'E', 'E', 'E', 'F#', 'B.F#', 'B', 'B', 'C#', 'F#', 'F#', 'E', 'C#', 'B', 'B']",47,66,7,120.0,4/4,"[2.0, 1.75, 0.25, 1.75, 1.75, 0.25, 2.0, 1.5, 0.5, 1.5, 0.5, Fraction(4, 3), Fraction(2, 3), 2.0, 1.25, 0.75, 2.0, 0.25, 1.0, 1.0]",60,60,['Steinway Grand Piano']
AP_E01_02521,F# minor,"['F#', 'G#', 'B', 'C#', 'E-', 'G#', 'F#', 'C#.F#', 'C#', 'C#', 'C#']",49,63,3,120.0,12/8,"[2.0, 1.0, 2.0, 0.75, 0.25, 2.0, 1.0, 2.0, Fraction(2, 3), Fraction(1, 3)]",62,62,['Steinway Grand Piano']
AP_E01_03533,E minor,"['B', 'E', 'A', 'A.B', 'B', 'F#', 'F#', 'E']",57,66,2,120.0,60/8,"[8.5, 8.25, Fraction(13, 3), Fraction(13, 3), Fraction(14, 3), Fraction(10, 3), 8.0]",78,78,['Steinway Grand Piano']
AP_E01_03919,F# minor,"['A', 'B', 'C#', 'B', 'A', 'F#', 'G#', 'F#', 'E', 'F#.G#', 'B.C#', 'B', 'C#', 'C#', 'C#', 'B.C#', 'B', 'A.B', 'A', 'F#', 'F#.G#', 'G#', 'F#', 'E', 'F#', 'A', 'A', 'G#', 'F#']",76,85,2,100.0,60/8,"[Fraction(17, 3), Fraction(1, 3), 0.75, 0.25, Fraction(7, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 2.0, Fraction(1, 3), Fraction(1, 3), Fraction(16, 3), 0.75, Fraction(1, 3), Fraction(1, 3), 0.5, 2.0, 0.25, 0.25, 0.25, 5.5, 0.25, 0.5, 0.5, 1.75]",70,70,[]
AP_E01_03283,B- minor,"['E-', 'G#', 'F.G#', 'F', 'E-', 'F', 'B-', 'B-.E-', 'E-', 'C', 'B-', 'F', 'E-.F', 'E-', 'F', 'B-', 'E-', 'C', 'B-', 'B-', 'B-.C', 'C', 'F', 'E-', 'F', 'C', 'B-', 'B-.C', 'E-', 'G', 'F.G', 'F', 'E-']",58,75,2,120.0,60/8,"[0.5, Fraction(1, 3), 4.5, 3.0, 0.25, 3.5, 0.25, Fraction(4, 3), Fraction(1, 3), 0.75, Fraction(10, 3), 0.5, 3.5, 0.25, 1.75, Fraction(7, 3), Fraction(11, 12), 0.5, 2.0, 8.75, 0.25, 0.75, 3.25, 0.25, 1.5, Fraction(1, 3), 3.75, Fraction(2, 3)]",59,107,['AP_E01_03283']
AP_E05_00140,G major,"['D', 'B', 'E', 'D', 'E', 'D', 'D', 'E', 'B', 'A', 'B', 'G', 'G', 'A', 'D', 'G', 'E', 'D', 'E', 'G', 'A', 'D', 'E', 'E']",50,64,2,84.0,30/8,"[0.25, 1.25, 0.5, 0.5, 0.5, 0.25, 0.75, 0.5, 1.5, 1.0, 0.5, 1.5, 1.0, 0.5, 1.5, 1.5, 1.5, 1.0, 0.5, 1.0, 0.5, 0.75, 0.25, 2.0]",80,80,"['Classic Electric Piano', 'Steinway Grand Piano']"
